state,district,disease,no_of_cases,deaths,start_of_outbreak,date_of_reporting,status,action
Kerala,Malappuram,Hepatitis A,49,0,11-11-22,19-12-22,loose motions. Six samples collected and sent,"va, District Malappuram with fever and e motions. Six samples collected and sent H Lab Malappuram and all tested Hep A positive. District RRT investigated the reak. Health education was given. s reported from PO-Shimpala, Taluka- li, PHC-Sagroli, SC-Sagroli, District- ed with symptoms of vomiting, diarrhea stomach pain. Five Stool & Vomiting le were collected & sent to DPHL, ed where Salmonella spp was isolated. rict RRT investigated the outbreak. Health"
Maharashtra,Nanded,Diarrheal,121,0,15-12-2022,15-12-2022,Under Control,"rict RRT investigated the outbreak. Health ation was given. RRT advised village orities for immediate supply of purified r to villagers and for ensuring availability hlorinated water to all. Gram sevak along health team was asked to monitor ssary mitigation activities daily for next n days. s reported from ZPHS (Girls) Khanapur, Pembi, District Nirmal with loose stools pain abdomen. Two water samples sent to"
Telangana,Nirmal,Food Poisoning,16,0,15-12-22,16-12-22,Under Control,"Pembi, District Nirmal with loose stools pain abdomen. Two water samples sent to where no pathogens were found. District investigated the outbreak. Health ation was given. Cases reported from Village Kotaladinne, PHC/CHC Hossuru, Taluk Gauribidanur, District Chikkaballapura. One blood"
Karnataka,Chikkaballapura,Rabies,4,1,30-10-22,,Under Surveillance,"Taluk Gauribidanur, District Chikkaballapura. One blood sample collected and sent to NIV Bengaluru result negative. nce The deceased was a 5 year old male child. District RRT investigated the outbreak. Health education was given. Cases reported from Village Vadakarapathy, SC Ozhalapathy, FHC Nanniyode, CHC Ahalia IIT Palakkad, District Palakkad"
Kerala,Palakkad,Food Poisoning,13,0,07-12-22,,Under Surveillance,"FHC Nanniyode, CHC Ahalia IIT Palakkad, District Palakkad with vomiting and loose motions. Water samples collected and nce coliforms detected in them. District RRT investigated the outbreak. Health education was given. hfw.gov.in/"
Chhattisgarh,Balod,Diarrheal,15,0,19-12-2022,20-12-2022,sent to PHE balod. All water samples found,"abdomen and vomiting. Seven water sample sent to PHE balod. All water samples found safe for drinking. District RRT investigated the outbreak. Health Education given in village. Cases reported from Area VPO Jattal, Shiv nagar and ara azad nagar Panipat, PHC/CH Kawi/Madlauda, District Panipat with fever"
Haryana,Panipat,Measles,7,0,03-12-22,20-12-22,and rashes. District RRT investigated the,"Kawi/Madlauda, District Panipat with fever and rashes. District RRT investigated the outbreak. Health education was given. Symptomatic treatment was given. Vitamin A prophylaxis given to suspected. Cases reported from Village Suresh Nagara, PHC/CHC SMK Nagara, Taluk Davangere, District Davangere. Patient suffered from nausea, breathlessness and tachycardia. One"
Karnataka,Davangere,Leptospirosis,1,1,19-12-22,20-12-22,sample collected and sent to Yenapoya,"nausea, breathlessness and tachycardia. One sample collected and sent to Yenapoya Medical College Hospital, tested positive for leptospirosis. The deceased was a 28 years old female. District RRT investigated the outbreak. Health education was given. Cases reported from Village/PHC/CHC Sarve, Taluk Puttur, District Dakshina Kannada. Patient reported with symptoms of fever, cough, pain in the abdomen. One blood"
Karnataka,Dakhina Kannada,Leptospirosis,1,1,24-11-22,20-12-22,sample collected and sent to DPHL Dakshin,"cough, pain in the abdomen. One blood sample collected and sent to DPHL Dakshin Kannada, tested positive for leptospirosis. The deceased was a 57years old male. District RRT investigated the outbreak. Health education was given. om Village Alawandi Village ment Hospital Alwandi, Taluk Koppal, District orted from pre metric girls h symptoms of Vomiting, dominal pain, dysentery ter samples collected and"
Karnataka,Koppal,Food Poisoning,20,0,19-12-22,20-12-22,Under Control,"dominal pain, dysentery ter samples collected and r and found SPP with H2S RRT investigated the education was given and rden regarding supply of tered water, maintenance of paring food. proper storage the hostel om Village Chinakuralli, inakuralli CHC, Taluk rict Mandya. Cases of fever ted from Karnataka public"
Karnataka,Mandya,Chickenpox,37,0,19-12-22,20-12-22,school Chinnakurali. Six blood samples,"ted from Karnataka public li. Six blood samples t to NIV Bengaluru, where ed positive for chickenpox. stigated the outbreak. Health en. om Village/PHC/CHC SS r, District Tumkur with ls, vomiting and nausea from Vomitus, Thirteen water ples collected, where one owed no growth after 48"
Karnataka,Tumkur,Food Poisoning,80,0,15-12-22,20-12-22,Under Surveillance,"ples collected, where one owed no growth after 48 on, out of 13 water samples, to be non-potable by MPN ic bacterial pathogens samples. District RRT outbreak. Health education rted from Village Aralikerehalli, ppuru, Taluk C N Halli, District h fever and cough. One stool and samples sent to DPHL Tumkur of 5 water samples, 4 samples"
Karnataka,Tumkur,Fever & URTI,16,0,10-12-22,22-12-22,Under Surveillance,"samples sent to DPHL Tumkur of 5 water samples, 4 samples on potable by MPN Test and the le showed no enteric bacterial strict RRT investigated the Health education was given. on of water supplies was carried out. rted from Ezhikkala, PHC , Kottuvally ward VII, District"
Kerala,Ernakulam,Food Poisoning,23,0,18-12-22,26-12-22,Ernakulam with pain abdomen and vomiting.,", Kottuvally ward VII, District with pain abdomen and vomiting. RT investigated the outbreak. Health was given. rted from Village Makreri, SC yi, PHC Peralassery, CHC/Block"
Kerala,Kannur,Food Poisoning,37,0,19-12-22,20-12-22,"Irivery, District Kannur with vomiting and","yi, PHC Peralassery, CHC/Block istrict Kannur with vomiting and en. District RRT investigated the Health education was given. rted from CHC Thiruvilwamala, pully, District Thrissur. Six stool llected and sent to GMC Thrissur"
Kerala,Thrissur,cute Gastro- Enteritis Acute,22,0,05-12-22,27-12-22,Under Surveillance,"pully, District Thrissur. Six stool llected and sent to GMC Thrissur ed no growth. District RRT ed the outbreak. Health education rted from ZPHS, Khanapur, Pembi ing, abdominal pain and headache. samples sent to RWS lab and no as isolated. District RRT"
Telangana,Nirmal,Diarrheal,16,0,17-12-2022,19-12-2022,Under Control,"as isolated. District RRT ed the outbreak. Health education DSO and Team visited ZPHS- nd created awareness on personal d conducted health camp. rba Ghandi Balika igonda, District e water samples S Adilabad, where"
Telangana,Adilabad,Diarrheal,35,0,25-12-22,26-12-22,one food sample showed presence of,"S Adilabad, where esence of reas the water District RRT . Health education rom Nava Nagar UHC, South East Zone of Corporation, Surat with fever and rash. atema Ahmad Asgar Shaikh, 03 Years 09 s per preliminary investigation fifteen cases ted in which 03 cases are Vaccinated as per cases vaccination status is unknown, so poor rea may contribute in spreading of Infection &"
Gujarat,Surat,Measles,15,0,01-11-2022,,Under Control,"play major part. District RRT investigated the outbreak. rea may contribute in spreading of Infection & District RRT investigated the outbreak. education was given. more cases & Immunization Session was ization by Local leaders during RI Sessions. lvement of local leaders, Maulana of e practioners, miking done by Maulana at maz, message was shared in Gujarati and rom AGMC-Vijayanagar health Centre in ipal Corporation area with maculopapular Seven blood samples have been sent to NIV, examination where four samples were found"
Maharashtra,Aurangabad,Measles,6,0,02-12-2022,,Under Control,"measles positive. District RRT investigated the outbreak. examination where four samples were found . District RRT investigated the outbreak. was given. Rapid Fever Survey was al Isolation Ward has been set up for the measles patients, special vaccination drive affected areas. ule, SC: Kirave, PHC: Niwade, apur with symptoms of loose akness etc. 12 water samples PHL, where out of 12 water be contaminated. District RRT ealth education was given. Valve"
Maharashtra,Kolhapur,Diarrheal,16,0,07-12-2022,,Under Control,"leakages were repaired, House to house survey and ealth education was given. Valve e to house survey and s carried out. Rapid & Daily m the onset of cases, Interruption g the disease through Personal through Davandi and Health phylaxis Treatment of cases hened. adi masa/Allabad, SC: Blewadi Tal: Kagal, Dist: Kolhapur with dominal pains, weakness etc. stool samples were collected and water samples were found to be s were grown in stool culture. e outbreak. Health education was"
Maharashtra,Kolhapur,Diarrheal,50,0,05-12-2022,,Under Control,"given. Active identification & controlling source of infection. e outbreak. Health education was & controlling source of infection. , House to house survey and s carried out Rapid & Daily m the onset of cases, Interruption g the disease through Personal through Davandi and Health phylaxis Treatment of cases hened. choti, PHC- Revdanda, Taluka symptoms of dyspnea, B/L leg etc. Total 28 Sample were sent Lab. for ELISA Test where two"
Maharashtra,Raigad,Leptospirosis,28,1,25-11-2022,,Under Control,"samples found positive. The decerased was Mr. Shankar Posu Lab. for ELISA Test where two decerased was Mr. Shankar Posu trict RRT investigated the as given. Rapid Fever Survey going to the field barefoot Cases reported with fever and rash. The index case 6 yr old male child, student of GPS Vadamangalam, traced to Murungan koil street on 22nd Nov 2022. His mother suffered from Herpes Zoster for one week. Out of the 15 affected 3 children belonged to neighbouring Tamilnadu area and after line listing cross notified. The school children were screened"
Puducherry,Puducherry,Chickenpox,15,0,30-11-2022,,Under Control,"line listing cross notified. The school children were screened for signs and symptoms of the chicken pox on 30th Nov 2022. Directorate of Education informed of the incidence and School closed for a week and disinfected. Active case search maintained for a period of 28 days. All cases isolated and managed symptomatically. All the school children of GPS Vadmangalam immunized for age. Relevant IEC/BCC activities carried out. Cases reported from village- Kesari Kheda, Kudha, Mohanlalganj with fever and rash. 4 Samples out of total five were found positive for Varicella Zoster Virus. District RRT investigated the outbreak. Health education was given. A"
